path	inventory_origin	head_presence	surface_kind	disposition	implementation	rationale_and_owner	verification
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-152.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-153.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-154.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-155.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-156.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-157.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-158.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-159.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-16.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-160.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-161.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-162.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-163.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-164.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-165.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-166.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-167.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-168.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-169.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-17.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-170.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-171.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-172.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-173.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-174.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-175.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-176.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-177.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-178.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-179.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-18.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-180.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-181.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-182.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-183.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-184.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-185.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
